BUUS SOEREN,5
KIM HONG KOOK,5
FOSTER MARCUS A,5
GHANNAM RIMA,5
WRIGHT KEN,5
GHANNAM MAAN,5
ROMANOV NIKOLAI,5
SOHBI CRAFT CHANGSHU CO LTD,5
RISKIN DANIEL J,5
SHENZHEN MINDE ELECTRONICS TECHNOLOGY LTD,5
CRTS INC,5
VIDA SOFTWARE S L,5
EIGHT INTERNAT CO LTD,5
RATHUS SPENCER A,5
NORTHROP GRUMMAN SYSTEMS CORP,5
DSP GROUP LTD,5
ARIALPHONE LLC,5
OTOR SA,5
PUFFIN INNOVATIONS L L C,5
ABIDIAN MOHAMMAD REZA,5
QUAN RONALD,5
HUZHOU TEACHERS COLLEGE,5
ALCATEL SA,5
O'CONNOR; Martha; Torrey,5
UNIV COMMUNICATION CHINA,5
SAIC MOTOR CORP LTD,5
DE BEERS CONS MINES LTD,5
DEKA PRODUCTS LP,5
BEIJING SAMSUNG COMM TECH RES,5
HAGEN NORBERT D,5
TRIDONIC BAUELEMENTE,5
WANG JIAN,5
GTE INTERNETWORKING INC,5
BURR OAK TOOL & GAUGE,5
PSB FOERDERANLAGEN,5
CINCIU VASILE,5
DAIFUKU KK,5
MATSUKUMA KENJI,5
LEFFERT JONATHAN B,5
HEALTHETECH INC,5
RISOFTDEV INC,5
SHENZHEN ZIDONG TECHNOLOGY CO LTD,5
TAPICU INC,5
OOSTMAN CLIFFORD A,5
CHIN KEAN KHEONG,5
PHASE IT INTELLIGENT SOLUTIONS,5
UNIV HUNAN TECHNOLOGY,5
EINAV OMER,5
FATA ALUMINIUM S P A,5
CABLETRON SYSTEMS INC,5
KOREA HYDRO & NUCLEAR POWER CO,5
MARYLAND TECHNOLOGY CORP,5
PRYSMIAN SPA,5
CERNER INNOVATION INC,5
WU XIAOHUI,5
UNIV HEHAI,5
IVERSITET,5
WOOD JR LOWELL L,5
OEZ MEHMET M,5
KHAN SALAHUDDIN F,5
MATSUSHITA GRAPHIC COMMUNIC,5
DEC INT NZ LTD,5
ARCTURUS BIOSCIENCE INC,5
CHEN YUAN YAN,5
CRAIG H RANDALL,5
FINN POWER OY,5
WHITBOURNE MATTHEW,5
SUESS MICROTEC LITHOGRAPHY,5
BMC SOFTWARE INC,5
SHOPBOT TOOLS INC,5
BINZEL ALEXANDER GMBH CO KG,5
RWTH AACHEN,5
ERLE SCHUYLER D,5
CLORAN MICHAEL ERIC,5
BJOERN JONATHAN,5
VIRTUAL VISION INC,5
MCMORROW GERALD,5
UNIV CHIENKUO TECHNOLOGY,5
GOEL DHIRAJ,5
BIGIOI PETRONEL,5
YOSHINOBU MASAYUKI,5
COBHAM CTS LTD,5
CONVERGYS CMG UTAH INC,4
INNOPATH SOFTWARE INC,4
GROSS MARKUS,4
MENASHA CORP,4
UNIV TEMPLE,4
SCHLUMBERGER TECHNOLOGIES INC,4
JANG JUNG SOON,4
SKYPE LTD,4
YANO KOTARO,4
KATO HIROKI,4
KOCK SOENKE,4
LEVIN SERGEJ VLADIMIROVICH,4
LEBRAT FRANCOIS,4
HUDGENS JEFFREY C,4
COTTERILL RODNEY MICHAEL JOHN,4
STATE GRID ENERGY RES INST,4
FRIESTH KEVIN LEE,4
MORA JAVIER ALONSO,4
CHUI CHEE KONG,4
KREMENTZ DANIEL,4
IMTA,4
MINTZ DAVID S,4
CHO KWANG HYUN,4
HUSEYNOV JAVID J,4
HAN ZHAO BING,4
PENN GERALD BRADLEY,4
RANAWAT AMAR,4
SMYTH NEIL,4
IAC IN NAT UNIV CHUNGNAM,4
UMNEY MICHAEL ANTHONY,4
KASABOV NIKOLA KIRILOV,4
PIOVESAN CAROL M,4
INTELLECTION GROUP INC,4
LEWIS JOHN,4
OLDFORD WAYNE,4
SOLOMON TRACEY ANDREA,4
SCHUMM BROOKE III,4
ISCI CANTURK,4
HAAS DIETER,4
VAN LUNTEREN JAN,4
QUNANO AB,4
CONTINENTAL TEVES AG & CO OHG,4
BALTATU MADALINA,4
MEHR JOHN D,4
STATE GRID SHANDONG YUCHENG POWER SUPPLY CO,4
CARMIEL ASAF,4
BBY SOLUTIONS INC,4
LAROSE DAVID ARTHUR,4
MACINTOSH BRIAN T,4
LI YAN,4
DIVAY OLIVIER,4
GORDON JONATHAN I,4
HOLT DOUGLAS,4
POON; Alexander; Han; Leung,4
JEONG YUN GUEN,4
PAPANIKOLOPOULOS NIKOLAOS P,4
CORINDUS LTD,4
NICELY AARON P,4
KORTZ BENJAMIN JOHN,4
MASRI SAMI F,4
NOKIA TELECOMMUNICATIONS OY,4
ALVITE JOSEPH,4
SCHMIDT GERHARD UWE,4
SHEN ZHONGNAN,4
CHATTOPADHYAY TANUSHYAM,4
KOZMAN JESS B,4
ST CLAIR SYSTEMS INC,4
DESIGN READY CONTROLS INC,4
HESTON STEPHEN L,4
BEIJING INFORMATION SCIENCE & TECHNOLOGY UNIVERSITY,4
INNVO LABS LTD,4
RENSSELAER POLYTECH INST,4
INT FLAVORS & FRAGRANCES INC,4
SRIVASTAVA AYUSH,4
CURTISS WRIGHT FLOW CONTROL,4
EMBRAER AERONAUTICA SA,4
CVDM SOLUTIONS,4
KUZNETSOV EUGENE,4
KALYANPUR ADITYA A,4
ZHANG WENDE,4
SAINATH TARA N,4
YANG YANG,4
UNIV EAST CAROLINA,4
ROUAT JEAN,4
SHALJUKHIN KONSTANTIN ANDREEVICH,4
DALIAN DESIGN INST CO LTD CHINA FIRST HEAVY IND,4
IND ROBOT AUTOMATION,4
NIELSEN CURTIS W,4
CANALI MARIO,4
VIRTUAL EYE COM INC,4
ENDOSENSE SA,4
HANGZHOU LANGHE TECHNOLOGY LTD,4
WEISS PHYLLIS,4
DIDOMENICO ROBERT A,4
DURR PRODUCTION SYSTEMS INC,4
SOEDERLUND JAN,4
RICARDO MTC LTD,4
TADAYON SAIED,4
TEXTDIGGER INC,4
XU GANG,4
KANALTECHNIK GEIGER & KUNZ GMB,4
MITSUBISHI MATERIALS CORP,4
DENSHI KEISANKI KIPPON GIJUTSU,4
PEARCE DAVID JOHN BENJAMIN,4
THOMAS KENNETH DALE,4
KATES JESSE,4
GRAY GEORGE,4
WANG FANG,4
JEON HYUNG-BAE,4
CCT HINCKLEY LTD,4
UNIV SW SCI & TECH SWUST,4
ROSS HIME DESIGNS INC,4
SHANGHAI FANUC ROBOTICS CO LTD,4
SALK INST FOR BIOLOGICAL STUDI,4
TOP TIER INC,4
WALKER REGINALD L,4
YANG KWANG WOONG,4
JAN DE NUL N V,4
OWENS CORNING FIBERGLASS CORP,4
MIRLE AUTOMATION CORP,4
AHTI ROBERT ALLAN,4
KANSAI ELECTRIC POWER CO,4
ANDERSON TOM H C,4
ZHANG JING,4
MEDIA INTERACTIVE INC,4
GAIDA JOHN D,4
ARCOT MAHESH,4
HSU SHOU-KUO,4
ERICSSON MESSAGING SYSTEMS INC,4
UNIV NAT CHONNAM IND FOUND,4
STANIFORD BENJAMIN TERRICK,4
UNIV FLORIDA ATLANTIC,4
NRI & NCC CO LTD,4
EGENPOWER INC,4
EXCO TECHNOLOGIES LTD,4
COLEMAN TIMOTHY W,4
JIANGXI ELEC POWER RES INST,4
AIMEDICS PTY LTD,4
WINCOR NIXDORF INT GMBH,4
CALSONIC KANSEI CORP,4
POLYPHONIC HUMAN MEDIA INTERFA,4
CATHOLIC HEALTHCARE WEST D B A,4
TENSEGRITY PROSTHETICS INC,4
ANNER GMBH & CO KG,4
O'CONNOR JOHN,4
KIM DONGHYUN,4
TEXTWISE LLC,4
TROPPENS ULF,4
MEDICAL INSTILL TECH INC,4
NARAYANAN SHRIKANTH SAMBASIVAN,4
MV RES LTD,4
KIM JUNG YOON,4
JUNG HO YOUNG,4
AZAR CYRUS,4
CARLSON CHRISTOPHER,4
ROCKWELL SCIENCE CT INC,4
MUALEM AVRAHAM,4
JILIN ELECTRIC POWER RES INST,4
FORUM TECHNOLOGY LIMITED,4
VIMICRO CORP BEIJING,4
PINTEREST INC,4
ARVIN JOSEPH L,4
STERLING PLANET INC,4
PERGAMALI LAMBRINI,4
KINSMAN GRANT,4
AASTED CHRISTOPHER,4
ZHOU WU,4
PUERTO SERGIO GRAU,4
BING JEHAN,4
KIM SEUNG HI,4
BERGSTROEM JONAS,4
HEWLETT PACKARD ENTPR DEV LP,4
STAND JOSEPH A,4
FOUVET MICHEL,4
INTUI SENSE,4
HGST NETHERLANDS BV,4
BUTNER STEVEN EDWARD,4
DSPC TECH LTD,4
ABDELHAMID OSSAMA ABDELHAMID MOHAMED,4
FISHER LANCE K,4
GEORGESCU BOGDAN,4
GONZALEZ ROJAS HERNAN ALBERTO,4
AURAYA PTY LTD,4
SUESS KG KARL,4
ACADEMY OF APPLIED SCIENCES,4
PENG GUOZHI,4
NANYANG POLYTECHNIC,4
SHAH SAURIN,4
VERIZON DATA SERVICES INC,4
POTTER JERRY LEE,4
CHRISTIE IV SAMUEL H,4
KULACK FREDERICK A,4
BROOKS PRI AUTOMATION INC,4
GORDON GARY B,4
CONTINENTAL AUTOMOTIVE GMBH,4
NEUSOFT CORP,4
WELCH DAVID ALLEN,4
KRUPP DRAUZ INGENIEURBETRIEB G,4
HANCOCK STEPHEN H,4
ACCOONA CORP,4
GRUMMAN CORP,4
BALTUS RENE,4
BABSON BROS CO,4
MEI TAO,4
CARDIONETICS LTD,4
SENNHEISER ELECTRONIC,4
WILLIAMSON MATTHEW MURRAY,4
BIRO ROBERT F,4
HITACHI ZOSEN FUKUI CORP,4
PROYTECSA SECURITY S L,4
UNIV NAT SUN YAT SEN,4
CONDUCTOR INC,4
FLUENCY VOICE TECHNOLOGY LTD,4
LABAJ JOZEF,4
LEBOSSE CYRILLE,4
FOCUS TECHNOLOGY CO LTD,4
BREITENMOSER ANDREAS,4
TARGET DISCOVERY,4
MEYER JOEL R,4
KOCIS DUSAN,4
VALIANT CORP,4
SYNTOUCH LLC,4
LANGENSTEIN & SCHEMANN GMBH,4
LAS NAVAS GARCIA JOSE MARIA,4
2167959 ONTARIO INC,4
GHANI RAYID,4
SAYEGH NAMIR,4
SCHUMACHER HANS,4
GANO DON,4
CAJIGAS IAHN,4
VARCO INT,4
VITAL CONNECT INC,4
PUCCIO CARL MICHAEL,4
ARCOT PRAVEEN J,4
NAT UNIV ANDONG IND ACAD COOP,4
ORBITAL BIOSCIENCES LLC,4
AROMASCAN PLC,4
UNIV LIAONING,4
FLUENTIAL LLC,4
LACEY JOSEPH M,4
EYRETEL PLC,4
HWANG SUNG JAE,4
FUEGEN CHRISTIAN,4
WEBER DEAN C,4
ENJOYOR CO LTD,4
TZIRKEL-HANCOCK ELI,4
TELSTRA R & D MAN PTY LTD,4
LADA CHRISTOPHER O,4
BRATCHER TIMOTHY W,4
INSPUR COMM & INF SYS CO LTD,4
LEE SUSAN C,4
STEINER RALF,4
CATALFANO ANTHONY FRANCIS,4
ECHOSTAR TECHNOLOGIES LLC,4
DROPPO JAMES G,4
PARK GYU JIN,4
WARING DAMON R,4
NIPPON MINING CO,4
APPYCUBE LTD,4
SUZUKI KENJI,4
ULMER RICHARD M,4
SEGA ENTERPRISES KK,4
CHINA NAT INST OF STANDARDIZATION,4
FORREST STEPHEN,4
HALL WARREN GRIMES,4
KEWITSCH ANTHONY,4
MIYAZAKI YOSHIYUKI,4
UNIV MIGUEL HERNANDEZ,4
MICHELSEN MATTHEW,4
UNIV SHINSHU,4
KAMAI TAKAHIRO,4
FEDERAL NOE G UCHREZHDENIE MNTK MIKROKHIRURGIJA GLAZA IM AKADEMIKA S N FEDOROVA FEDERAL NOGO AGENTST,4
FRANK ARI M,4
KONIG LARS,4
INGEENI STUDIOS INC,4
LEBL MICHAL,4
HALADOVA PETRA,4
NAT UNIV CORP NARA INST,4
CLANCEY OWEN,4
CLEVELAND CLINIC FOUNDATION,4
LIGHT EDWARD D,4
LANDIS & STAEFA INC,4
LI ZHU,4
PHISON ELECTRONICS CORP,4
FUJIEDA TSUKASA,4
SOFTWARE SHOP INC,4
ATR INTERPRETING TELEPHONY RES,4
CORE WIRELESS LICENSING SARL,4
ROUSSEAU ALAIN,4
RYU TADAMITSU,4
SHAFFER MIKE A,4
DUELL SIEGMUND,4
DARISSE IAN J,4
MARKS RICHARD L,4
SWANTECH L L C,4
JAPAN SERVO,4
APPAREO SYSTEMS LLC,4
MUSILEK PETR,4
XIAN UNIV OF TECHNOLOGY,4
CAMELOT INFORMATION TECHNOLOGI,4
MISAWA HOMES CO,4
ISHII JUN,4
QIU WEIGEN,4
BELL MATTHEW,4
YANG LINJUN,4
US WEST INC,4
TOGAI INFRALOGIC INC,4
KUPERMANN ELI,4
TANAKA DAISUKE,4
IVC INC,4
ABREGO GUSTAVO,4
REDING CRAIG L,4
JAGUAR LAND ROVER LTD,4
TOUCHDOWN TECHNOLOGIES INC,4
VADDADI SUNDEEP,4
DRYKEN TECHNOLOGIES INC,4
CHAN NING-PING,4
ALENIA AERMACCHI SPA,4
UNIV LANZHOU TECH,4
NISHIMURA MASAFUMI,4
NEW YORK BLOOD CT INC,4
NOKIA TECHNOLOGIES OY,4
KOMAX HOLDING AG,4
LI WEI,4
BEHR SYSTEMS INC,4
NAKAHARA TAKAHIRO,4
SCHNEIDER SCOTT,4
NORTH PERRY,4
CATERPILLAR JAPAN LTD,4
IWAHASHI NAOTO,4
GREER ALEXANDER,4
MARUYAMA TASUKU,4
BISHOP ROBERT,4
SCHUMAN JOEL S,4
WINDER ALAN A,4
HILLIS W DANIEL,4
TIRUNAGARI DURGA DEEP,4
DEMOPOULOS ANDREAS HARALAMBOS,4
TANI JUN,4
BICCHI ANTONIO,4
LAZARIDIS EMMANUEL,4
DARIUSH BEHZAD,4
KOCIS IGOR,4
AETAS TECHNOLOGY ZHENJIANG CO,4
GREENSPAN MICHAEL,4
MESSER GRIESHEIM GMBH,4
DANVILLE SYSTEMS LLC,4
GENOLOGIC GMBH,4
PURDY GREGORY,4
GAY BENJAMIN A,4
TIME FOR MEDICINE LTD,4
MARATHON ROBOTICS PTY LTD,4
HIROE ATSUO,4
STEMPEUTICS RES PRIVATE LTD,4
OATEN PHILIP J,4
UNIV HENAN,4
SALK INST BIOTECH IND,4
KA TE SYSTEMS LTD,4
INVENTEC MULTIMEDIA & TELECOM,4
EATON JOHN ERIC,4
BARYAKAR ANDREEA,4
THUBERT PASCAL,4
JULIAN CHRIS,4
GAMBOA JAMES D,4
JEON BYONG-HOON,4
UNIV KAGAWA,4
FISCHER SCHNAPPAUF STOCKMANN G,4
QIN YONG,4
WENZEL SHANNON E,4
INST DE MECANICA SOLIDELOR AL ACADEMIEI ROMANE,4
GEDDIS DAVID B,4
HAMILTON STORAGE TECHNOLOGIES INC,4
LONG JESSICA D,4
COVEO SOLUTIONS INC,4
HITACHI HOME TEC LTD,4
AMIRI ATILA,4
RYOO YOUNG HO,4
YUDOVSKY JOSEPH,4
GUTMANN JENS-STEFFEN,4
CHENDU PINGUO TECHNOLOGY CO LTD,4
CHU PHILIP,4
FILIPPOV MIKHAIL O,4
UNIV IOWA STATE RES FOUND INC,4
SAFE ZONE SYSTEMS INC,4
WOLLSTEIN CHAIM GAD,4
SALSEDO FABIO,4
ROMANO JOSEPH M,4
SYNES NV,4
HELENA LAB CORP,4
STARK SRL,4
GROEDITZ STAHL WALZWERK VEB,4
PELES ZALMAN,4
INTERSTATE ELECTRONICS CORP,4
MICRODEXTERITY SYSTEMS INC,4
BURSTEIN JILL,4
GETAC TECHNOLOGY CORP,4
YOON SANGHUN,4
MADKOUR KAREEM,4
UNIV IND & ACAD COLLABORATION,4
VENKATARAMAN SHANKAR,4
GOLLAN CHRISTIAN,4
NAAM RAMEZ,4
AUGMENTED REALITY LAB LLC,4
ALPHA GLOBAL IT INC,4
TOSHIBA MEDICAL SYS CORP,4
RICHARDS LEVI,4
CONDLIFF CHRISTOPHER D,4
TENNISON TAMARA,4
PUA ERIC,4
VRETTOS NICK J,4
MILLER DAVID B,4
QUADRACCI LEONARD J,4
GENEST DAVID DONALD,4
YANNENG SCIENCE & TECHNOLOGY,4
ENGLHARDT ERIC,4
S & K PRODUCTS INTERNATIONAL I,4
ST JUDE MEDICAL,4
DERBY STEPHEN,4
SIEMENS CANADA LTD,4
LIU SHENGQUAN,4
LIEN RORY,4
LENDVAY THOMAS S,4
BAYER MATERIALSCIENCE AG,4
GRAEPEL THORE,4
INFRAWARE INC,4
NALCO CO,4
RULEBURST LTD,4
BESTA TECHNOLOGY XI AN CO LTD,4
ALCATEL AUSTRALIA,4
ORCUTT LUNIS,4
HOLLINGSWORTH UK LTD,4
BERGAMASCO MASSIMO,4
TOPOL ANNA WANDA,4
SUGISAKA MASANORI,4
WU QIANG,4
MADHANI AKHIL J,4
INFOTURE INC,4
VALEO ELECTRONIQUE,4
MAISCHBERGER JOHANN,4
SCHAAL ANDREAS,4
WEBER MASCHB GMBH,4
KAO KEITH L,4
FUJI ELECTRIC HOLDINGS,4
EL-DAMHOUGY HESHAM,4
AMDOCS SOFTWARE SYSTEMS LTD,4
MASKAEV G V,4
DOCTOR FAIYAZ,4
DE MELLO FILHO MOACYR C,4
ENGELSMA JONATHAN R,4
RENAUD PIERRE,4
NAWAB ADITYA,4
MEGARGEL BILL,4
CUROTTO JOHN,4
BERKAN RIZA C,4
FICHTINGER GABOR,4
WHITE CHRISTOPHER M,4
HONGKHAM STEVE S,4
LIAO HSIEN-CHENG,4
WUHAN SURVEYING GEOTECHNICAL RES INST CO LTD OF MCC,4
UNIV BEIJING CHINESE MEDICINE,4
ABB MC SOC PAR ACTIONS SIMPLIF,4
SPARK DENTAL TECHNOLOGY LTD,4
BOSCH SIEMENS HAUSGERAETE,4
JIANGSU KEQIN PHOTOELECTRIC SCIENCE & TECHNOLOGY CO LTD,4
MIROBOT LTD,4
ALBIN BRIAN DAVID,4
MECKLIN TOMAS,4
COX DAMON KEITH,4
STRASBAUGH,4
EATON VORAD TECHNOLOGIES LLC,4
SOFEDIT,4
EMBRECHTS MARK J,4
WINTEK CORP,4
KAO CORP,4
PARKIN STUART STEPHEN PAPWORTH,4
ALSAFADI YASSER,4
EDENTREE TECHNOLOGIES INC,4
MULTIMODAL TECHNOLOGIES LLC,4
RISK III WILLIAM P,4
TIPPING MICHAEL E,4
JORMOBAYER CORP,4
SCHWARTZ STEPHEN LEONARD,4
B FAR REZA,4
KHAN MUHAMMAD KHURRAM,4
SHINSOFT CO LTD,4
PRINTZ HARRY W,4
KUKA SCHWEISSANLAGEN & ROBOTER,4
RAMAMURTI RAVI,4
AKOPYAN FILIPP,4
RUPERT JOHN,4
YAO Y LAWRENCE,4
STENOMICS INC,4
UNIV OF NEBRASKA BOARD OF REGENTS,4
ELECTRIC POWER RES INST STATE GRID JIANGXI ELECTRIC POWER CO,4
SEMANTIC COMPACTION SYS,4
PARK KI YOUNG,4
XU PENG,4
SOUFFLET; Frédéric,4
ZIMMERMANN HANS GEORG,4
XTEC INC,4
WONG CHARLENE HSUEH-LING,4
LENCHNER JONATHAN,4
KOGAN BORIS,4
UNIV HIROSHIMA,4
MARLEY JOHN,4
DISTRIBUTED ROBOTICS LLC,4
CA MINISTER AGRICULTURE & FOOD,4
SHIBAURA ENG WORKS LTD,4
JIA; Ying,4
IMMUNETICS INC,4
NASLE ALI,4
MARTIN MARIETTA ENERGY SYSTEMS,4
GLOZMAN DANIEL,4
DIVACE OY,4
YUN SEUNG,4
BOBBIO STEPHEN M,4
UNIV KEIO,4
REDING CRAIG,4
SAADAT FERESHTEH,4
SEQUOIA SCIENCES INC,4
DATALOGIC IP TECH SRL,4
KAIJO KK,4
WUXI ALBANY TECHNOLOGY CO LTD,4
CROFT JOSEPH,4
KRISHNASWAMY VENKATARAMANAN,4
USUKI TAKASHI,4
BOMAN ROBERT,4
CHEN RAYMOND H,4
JOUAN ITALIA S R L,4
REA ADAM D,4
MILAN ISTVAN,4
LI LI,4
PLATT STEPHEN R,4
CAT SYSTEMS LTD,4
UNIV CINCINNATI,4
DALIAN LINGDONG TECHNOLOGY DEV CO LTD,4
SOLOMON NEAL E,4
VIRKAR HEMANT,4
SHIRLEY CONTRACTING,4
PO HANG IRON & STEEL,4
VIAN JOHN LYLE,4
CHIYODA CHEM ENG CONSTRUCT CO,4
TERZIS PRICE BERRIEN,4
THALER STEPHEN LEE,4
SALVADE S P A,4
MOUSER JOHN D,4
ZARA JASON,4
FRYSHMAN BERNARD,4
DAS COLIN ERIC,4
DAVIS LOU A,4
SHARP ROBERT DOUGLAS,4
IND RES LTD,4
CHENG MING-HUEI,4
RANDERS-PEHRSON GERHARD,4
MIRSHAHI NAZANIN,4
JOHNER LYNN,4
CAVES AMERICO,4
BEARDSLEY PAUL,4
LELUSZ JERZY,4
MAEDA CONSTRUCTION,4
GOODWIN KATHERINE E,4
UNIV BARCELONA AUTONOMA,4
ELBIT SYSTEMS LTD,4
AUKES DANIEL,4
BORES GREGORY,4
NIXON THOMAS R,4
KHAN ADIB,4
REDINGTON JEFFREY L,4
CARDEON CORP,4
SAWALSKI MICHAEL M,4
CHINO TETSURO,4
ENGELHARD CORP,4
LEE CHONG U,4
HOUSTON MEDICAL ROBOTICS INC,4
HASHIMOTO KAZUO,4
MINTZ DAVID STEPHEN,4
STOOPS DEAN,4
KIRKLEY TIMOTHY J,4
VAMAN DHADESUGOOR R,4
SAI KEISUKE,4
SENTINEL CH S P A,4
UNIV WASHINGTON,4
TCL RES AMERICA INC,4
OLOF-ORS MANS,4
METALEARNING SYSTEMS INC,4
LENNIG MATTHEW,4
ROYCE JR ROBERT C,4
KIYOHARA MASAHIRO,4
SPEECH MACHINES PLC,4
CAIWULIJI,4
TECHNOLOGY RESOURCE INT CORP,4
UNIV LISHUI,4
MANSFIELD GEORGE ALBERT,4
KOREA ELECTRICAL SAFETY CORP,4
NAT UNIV HANBAT INDUSTRY,4
BASSETT MICHAEL,4
FITCH OSA,4
DRAFTEX IND LTD,4
FLANAGAN NEIL,4
MONOTYPE IMAGING INC,4
UNIV HONG KONG SCIENCE & TECHN,4
ROY PHILIPPE,4
WINARSKI DANIEL JAMES,4
SEECOPS CO LTD,4
SLEEP SOLUTIONS INC,4
PARK SEUNG GOO,4
DSP GROUP INC,4
TOTH PETER,4
IDIBON INC,4
SEO JAE-SUN,4
PARK KYU JIN,4
DULEY WALTER W,4
SANKEN ELECTRIC CO LTD,4
JIA BIN,4
ALLEY ENTERPRISES LTD,4
USUI SHIRO,4
SWAYZE JEFFREY S,4
DINTECOM INC,4
UNIV WESTMINSTER,4
LIM CHANG JOO,4
ENGLHARDT ERIC A,4
TEXACO DEVELOPMENT CORP,4
QUALCOMM TECHNOLOGIES INC,4
UNIV QUEBEC EN ABITIBI TEMISCA,4
NAGASE BANSEI,4
KAWANO YASUSHI,4
I D TEC S L,4
MEADWESTVACO PACKAGING SYSTEMS,4
STYLOOT INC,4
THIELMAN GERHARD W,4
LEE YUN KEUN,4
OLDS KEVIN C,4
CHINA RAILWAY SHANHAIGUAN BRIDGE GROUP CO LTD,4
LOCKHEED MARTIN ENERGY RES COR,4
ABDOLLAHI HAMID,4
DTS LICENSING LTD,4
CASEIRO DIAMANTINO ANTONIO,4
VERBAVOICE GMBH,4
SOROUSHIAN KOUROSH,4
HANAUER GEORGE E,4
KELLER SCOTT P,4
KRISTOFIC TOMAS,4
ANAND PRANAV,4
ULICKI EDWARD M,4
BRADSKI GARY R,4
SNAP ON EQUIPMENT LTD,4
ARKKO JARI,4
MIGLIETTA JOSEPH,4
GLOVER THOMAS,4
JOHNSON JAMES WILLIAM,4
ARMER HELEN R,4
BODENSTAB NATHAN M,4
CLAUSIN JACQUES,4
SHAH JAYESH,4
LIN YHU-TIN,4
ITTZES PETER,4
KUCHAR MICHAEL,4
AGUILAR MARIO,4
UNIV CHANGCHUN,4
VOLVO CAR CORP,4
DIAMOND CORNELIUS,4
KLIMOV ANDREY,4
REAGAN INVENTIONS LLC,4
BELANGER DAVID,4
STRATTON JOHN G,4
PROVERIS SCIENT CORP,4
TORRANCE RICHARD D,4
INST MIKROELEKTRONIKA,4
DELFIN PROJECT INC,4
NAKAMURA KOZO,4
MCKEEN BRIAN,4
DANA CORP,4
LONGSAND LTD,4
HILL BRADLEY,4
BARTOS ANDREW L,4
ZEZULKA BOHUSLAV J,4
ALBESANO DARIO,4
BARYAKAR DAN,4
INTELLIGENT SOLUTIONS INC,4
EVANINI KEELAN,4
KOCH FERNANDO LUIZ,4
ENGLISH JAMES D,4
IBM CHINA INVEST CO LTD,4
BADART JACQUES,4
KIM JAE HONG,4
XIE ALEX,4
TOKYU CAR CORP,4
THAKUR BIPIN,4
CHO CHANG HO,4
INTELLIGENT MECHATRONIC SYS,4
SEQUEDA JUAN FEDERICO,4
YOUNG WILLIAM LEIGH,4
LITE ON IT CORP,4
ARCHER GEORGE MICHAEL,4
PUSHPARAJ VICTOR L,4
GOERTEK INC,4
IVANCHENKO VOLODYMYR V,4
WILLS; Kerry; Russell,4
QINGDAO DAGU AGRICULTURAL INFORMATION CO LTD,4
SEIKISUI CHEMICAL CO LTD,4
WHIRLPOOL EUROP,4
TOYOTA IND CORP,4
MMS SPACE SYSTEMS LTD,4
JUNG HO-YOUNG,4
CHINA FIRST HEAVY INDUSTRIES,4
UNIV CENTRAL OKLAHOMA,4
INT COMPUTERS LTD,4
NEEPER ROBERT K,4
OVERHEAD DOOR CORP,4
ARADILLA GUILLERMO,4
MAROSERRO DOROTHEE,4
BAILIN SIDNEY,4
WHETTEN JONATHAN M,4
BRENNER DAVID J,4
MITSUBIHI ELECTRIC CORP,4
HE JIANMIN,4
ROKE MANOR RESEARCH,4
CRIMSON CORP,4
BROSTOFF GEORGE,4
TUR GOKHAN,4
GONZALEZ EMMANUEL,4
ATR NINGEN JOHO TSUSHIN KENKYU,4
WATANABE; Atsushi,4
WU ZHIYUAN,4
ZHANGZHOU LIANHEHUAXIN ELECTRIC WELDING AUTOMATIC EQUIPMENT CO LTD,4
PHILLIP MOSHE,4
UNIV DELFT TECH,4
UNIV WALES ABERYSTWYTH,4
FED LAW ENFORCEMENT DEV SERVICES INC,4
AFFINITY TECHNOLOGY INC,4
FU GUO KANG,4
XU KUI,4
GOBERIS MICHAEL GERARD,4
SUZHOU INST NANO TECH & NANO B,4
WELLER CHRISTOPHER WILLIAM,4
NAUER BERNHARD,4
THIEBERGER GIL,4
REAL WORLD COMPUTING PARTNERSH,4
SWINGLEY FINN A,4
HARVEST AUTOMATION INC,4
TAM YIK-CHEUNG,4
WESTERN MINING CORP,4
MARCIN IGOR ING,4
BEIJING INST CIVIL ENG & ARCH,4
STATCHIP APS,4
EATON KENWAY INC,4
EXPL OF NEXT GENERATION CO LTD,4
STEIN AARON M,4
MAYER UWE F,4
MALLETT JACQUELINE,4
UNIV TSINGHUA GRADUATE SCHOOL,4
HIGUCHI MIRAI,4
SETSER MICHAEL E,4
PANDIT SUSHAIN,4
LYNCH JOHN A,4
REIMER GERD,4
KAYAK SOFTWARE CORP,4
ALCATEL USA SOURCING LP,4
ISEKI AGRICULT MACH,4
GOSSELIN FLORIAN,4
LAL AMIT,4
ROSEMAN NEIL S,4
UNIV TRANSILVANIA DIN BRAŞOV,4
SONG JANE,4
UNIV NAT TAIWAN NORMAL,4
NYNEX SCIENCE & TECH INC,4
HABERMEIER ALEXANDER,4
KENNEDY JAMES C,4
FUSE DAISUKE,4
CHINESE AERONAUTICAL RADIO ELECTRONICS RES INST,4
H4 ENG INC,4
BATES ALLEN KEITH,4
ROBINSON DAVID,4
HUDGENS JEFFREY,4
THIBAULT JACQUES G A,4
OSBORNE GLENN F,4
KNOTTS PETER,4
OPTIMINING GMBH,4
BABU BANDI RAMESH,4
LI YING,4
KWOK ALBERT,4
ENSIGN GEOPHYSICS LTD,4
UNIV MINJIANG,4
