LUTE JR THOMAS WILLIAM,2
BEIJING KINGPENG INTERNAT HI TECH CORP,2
KENNALEY MARK,2
HAUSSECKER HORST W,2
EIDGENOESS TECH HOCHSCHULE,2
LOXIN 2002 SL,2
SONGCHAN CHINAPONG,2
CHENGDU TENGYUE SCIENCE & TECHNOLOGY CO LTD,2
HUICHAO DAI,2
UNIV HEALTH NETWORK,2
BENGTSSON BOEL,2
SIVASUBRAMANIAN SWAMINATHAN,2
NEUMEIER SAMUEL J,2
TAITE SHAHAR,2
MADHAVAPEDDI SHREEDHAR,2
TATOURIAN IGOR,2
KOJIMA KENJI,2
EHRAT MATTHIAS,2
ZHENGZHOU TOBACCO RES CNTC,2
MCAFEE SCOTT T,2
ATHANASIADES NEOCLES G,2
KIM KAP KEE,2
SANDIN PAUL E,2
MIYAZAKI TOSHIYUKI,2
XIAMEN MEIYA PICO INFORMATION,2
TOOMEY PAUL,2
FEDERAL NOE G BJUDZHETNOE NAUCHNOE UCHREZHDENIE VRNII EHLEKTRIFIKATSII SEL SKOGO KHOZJAJSTVA FGBNU V,2
UNIV ALMERIA,2
LI JIAMING,2
HSTAR TECHNOLOGIES,2
O'NEILL MICHAEL E,2
WESTPHAL BRIAN,2
KAUSHIK SRINIDHI,2
NIR DANNY,2
YAMANAKA BRIAN,2
BRUNEAU THOMAS,2
ROBOTIQUES 3 DIMENSIONS RB3D,2
LOKSHIN ANATOLE M,2
LI JIA,2
SHAOXING JINJIANG MACHINERY CO LTD,2
TRAN BAO,2
NANJING AVATAR ROBOT TECHNOLOGY CO LTD,2
SHI QIN,2
PIKE JEFFREY P,2
AXCELIS TECH INC,2
NIKITIN VADIM,2
MERTENS TIMO PASCAL,2
GAO JIANG,2
BROGLE MARC,2
ESTUN AUTOMATION TECHNOLOGY CO LTD,2
MFG LLC,2
SURFACE TECHNOLOGY HOLDINGS,2
AU OPTRONICS CORP,2
YUONG VI,2
MINE YOSUKE,2
LINGUAVERSAL SL,2
FUDABA YUDAI,2
WANG TING-CHAO,2
MUNOZ JEFFREY PAUL,2
SHANGHAI INST OPTICS & FINE ME,2
GIBSON DANIEL KLATZKO,2
MARTINEZ RAMSES,2
ZELIVINSKI STANISLAV,2
CHO JIN HO,2
HOLOP ROBERT E,2
ABD-ALMAGEED WAEL,2
LI NING,2
UNIV JIANGXI AGRICULTURAL,2
WINDLEY PHILLIP J,2
SUZHOU NEOCROSS SOFTWARE TECHNOLOGY CO LTD,2
BRIGHAM & WOMENS HOSPITAL,2
IST CORP,2
NEWMAN DAVID EDWARD,2
KNOWMTECH LLC,2
BELIVEAU CHRIS,2
AUSTIN STEVEN J,2
3VR SECURITY INC,2
KUNSHAN IND TECHNOLOGY RES INS,2
BEIJING QIHU TECHNOLOGY CO LTD,2
CALLAHAN CELLULAR L L C,2
MORALEDA JORGE,2
INVENTION SCIENCE FUND I LLC,2
IZADI SHAHRAM,2
HAN SHI,2
SINGH MANEESH KUMAR,2
HEFEI HUARUAN TECHNOLOGY CO LTD,2
MILLS STUART A,2
ROBOTICS TECHNOLOGY LEADERS GMBH,2
WARD KEVIN,2
HEATHERLY CHRISTOPHER,2
BROWN DAVID,2
OGATA SHOUICHI,2
KWON YOUNG DO,2
CHENGDU ZHIYUANHUI DIGITAL TECHNOLOGY CO LTD,2
OHNO MAIKO,2
UNIV SHANDONG WEIHAI,2
KHARKIV NAT AUTOMOBILE ROAD UNIV,2
ISHIBASHI KEIGO,2
LANCASTER JACK L,2
OH HYO-JUNG,2
CHEN XIZOQI,2
SHIN HYUNSHIK,2
RICHARDSON-BURNS SARAH,2
MEULEN PETER VAN DER,2
TELEDYNE SCIENT & IMAGING LLC,2
SHANGHAI JING AN DISTR YOUTH ACTIVITY CT,2
CLARKE IAN,2
BO HUANG,2
JOINT STOCK COMPANY ENGINEERING CT OF FIRE ROBOTS TECHNOLOGY FR,2
UNIV CHANGSHA SCIENCE,2
CONSIGLIO NAZIONALE RICERCHE,2
AU KWONG WING,2
JUNG DAESUNG,2
MAHERAMOV LIUTFALII KURBAN-ALIIEVYCH,2
REICHENBERGER KLAUS,2
ZHANG CHENGGONG,2
CHINA MOBILE COMM CORP SICHUAN CO LTD,2
CLOUD 9 LLC,2
PALANTIR TECHNOLOGIES INC,2
WANG JUN,2
SHANGHAI TECH PHYSICS INST,2
OUYANG CHIEN,2
WUXI DADONG MACHINERY MFG CO LTD,2
SASAI SHIGENORI,2
WILSON NICHOLAS,2
LOCKLIN SCOTT CHRISTOPHER,2
BEATBOTS LLC,2
ARTEMIADIS PANAGIOTIS,2
NAT UNIV CORP HAMAMATSU,2
PAYTON DAVID W,2
SHANSHAN LUO,2
AYOUB RAMY S,2
SUZUKI TATSUYA,2
LEE SANG-MOO,2
ROBOTEVER,2
HUNTINGTON STEPHEN G,2
3RD RAILWAY SURVEY & DES INST,2
BROADCHART INTERNAT LTD,2
GARCIA MORATO FERNANDEZ BAILLO PABLO,2
ZUERN MICHAEL,2
CLARK CHRISTINE YU-SHA CHOU,2
CICCIARELLO BRUNO,2
KULKARNI DHANASHREE GAJANAN,2
DAMOLA AYODELE,2
COLLINS MORGAN,2
KAISER-PENDERGRAST VICTOR,2
GUIYANG POTEVIO LOGISTICS TECHNOLOGY CO LTD,2
FERLAND FRANCOIS,2
FAIRBAIRN KEVIN P,2
GERSON IRA A,2
DE SOUSA WEBBER FRANCISCO EDUARDO,2
BADER ATTILA,2
MORETTI DIDIER R,2
GRABOWSKI MICHAL R,2
BERMAN VADIM,2
MORRISON TERESA,2
HU JIANJUEN,2
ZHANG SHILEI,2
PIKUS FEDOR G,2
ROSSMEIER MARKUS,2
FRITZ MARIO,2
KAPADIA PRATEEK,2
CHINA TOBACCO CHUANYU IND CORP,2
AHEARN MICHAEL,2
MATHIAS AMON,2
PIKE LORI,2
UNIV PEKING 3RD HOSPITAL,2
GEWIRTZ JAMIE,2
SUN ZANDONG,2
WOOTTON MATTHEW,2
MACWILLIAMS ROBERT A,2
CHINA MERCHANTS CHONGQING COMM RES & DESIGN INST CO LTD,2
YU HAIBIN,2
GYRUS ACMI INC,2
CHATFIELD RAY,2
NOVARTIS AG,2
NESNAS ISSA A D,2
DEMING SYSTEMS LLC,2
CHONGQING WATER GROUP CO LTD,2
UNIV BEIHUA,2
GILCHRIST JA,2
QUEST INSPAR LLC,2
ROSSIG RENE,2
HOLZER STEFAN JOHANNES JOSEF,2
HOFMANN KLAUS MICHAEL,2
SINHA KOUSHIK,2
JING KUN,2
HUTCHINGS JAMES,2
SODY,2
ZHOU HUI,2
GANGNUNG WONJU NAT UNIV IND ACADEMY COOPERATION GROUP,2
JENSEN JOEL F,2
RIES JAMES LEE,2
KENNEWICK JR MICHAEL R,2
ZHOU KE,2
RIZVI SYED ZEESHAN,2
SHENZHEN XINZHONGDA AUTOMATION TECHNOLOGY CO LTD,2
ROTHSCHILD LEIGH M,2
MACLEAN BRIAN J,2
WALTERS JOEL,2
HANGZHOU GUANXIAO ELECTRONIC TECHNOLOGY CO LTD,2
MANZON VINCENT RODY,2
POLIMENO JASON JOHN,2
THARAPPEL FRANCIS M,2
CHANGZHI TONGCHENG MACHINERY CO LTD,2
ROCKSTAR BIDCO LP,2
MATSUKAWA NORIFUMI,2
MUSTAFA TABISH,2
MEZA MARKO,2
EVERYBOT INC,2
FIEDLER GLENN,2
ELLENBY JOHN,2
NGUYEN PATRICK,2
CHEN KAIPO,2
SPRING RAFAEL,2
RICE DANIEL M,2
ALANIZ ARTHUR,2
RWTH AACHEN,2
SUNDSTROM ROBERT P,2
GUANGZHOU PREFECT SERVICE ELECTRONIC TECHNOLOGY CO LTD,2
WEMADE CREATIVE CO LTD,2
LINDA ONDREJ,2
ISHIGURO MAKOTO,2
OCEAN BLUE SOFTWARE,2
LI YING,2
SHANAHAN JAMES G,2
ABRAMSON SHAI,2
COLLINS JUSTIN,2
RYU JUNG HEE,2
BOSL WILLIAM J,2
TAYLOR PAUL,2
BEIJING ZONGHENG ELECTROMECHANICAL TECH DEV CO LTD,2
QUANZHOU KESHENG PACKAGING MACHINERY CO LTD,2
ELECTROCORE LLC,2
HYMEL JAMES ALLEN,2
O'MALLEY JR BERT W,2
BROKERSAVANT INC,2
STEVENSON ROBIN,2
SOHN KANG MIN,2
NANJING STRONG INFORMATION TECHNOLOGY CO LTD,2
WEST SAM,2
YAMAMOTO YOSHITAKA,2
TASHEV IVAN J,2
FRIEDMANN PETER B,2
SHENZHEN COSON ELECTRONIC CO LTD,2
HLAVKA EDWIN J,2
PAVICIC MARK,2
ABDOLLAHI HAMID,2
SUZUKI KAORU,2
ACADEMY OPTO ELECTRONICS CAS,2
AIRSMART SYSTEM CO LTD,2
FULLER ANDREW,2
JEONG EUI SEOG,2
NALAMASU OMKARAM,2
RAON TECH CO LTD,2
MSI COMPUTER SHENZHEN CO LTD,2
WINKLEMAN JAMES,2
WALKBASE OY,2
WATT DUNCAN GEORGE,2
WANG JI HYUN,2
LAMPERT SHALOM,2
MARTUS BRANDON LEE,2
HUANG JUNG-TANG,2
CORBIN GRAHAM,2
LEACH JASON,2
ZHIWEI LI,2
ITSKOVICH GREGORY B,2
GUO BAINING,2
UNIV POLITEHNICA DIN BUCURESTI,2
DIVAY OLIVIER,2
VITEC GROUP PLC,2
MOBILE IND ROBOTS APS,2
TSAO HSUN-CHIH,2
AMES HEATHER MARIE,2
CHONGQING JINCAI FUXI TECHNOLOGY CO LTD,2
BRADFORD JESSICA CORTNEY,2
GUANGDONG KSENSE INFORMATION TECHNOLOGY CO LTD,2
SINGLETON DAVID P,2
JOH JAEMIN,2
CATALFANO ANTHONY FRANCIS,2
BROGNA SALVATORE,2
LYNN LAWRENCE A,2
MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,2
TSAI JONG-IAN,2
MILLER HAROLD ROY,2
ERIKSEN KELD,2
LIU PING-YIN,2
WHITE LEE WOODRUFF,2
MCCOLLUM BRAD,2
POON WAI SANG,2
SHANGHAI NAN YANG MODEL HIGH SCHOOL,2
GONG XUEZHENG,2
HILL DEAN AUSTIN,2
RAHMANI TIRDAD,2
LUO JIANBIN,2
ELOVICI YUVAL,2
LINSHITZ ARKADY,2
FLUOR TECH CORP,2
HUGHES CHRISTOPHER J,2
SATMAP INT HOLDINGS LTD,2
LIU ZHEN WEI,2
LINDERMAN RICHARD,2
HEFEI HUANJING INFORMATION TECHNOLOGY CO LTD,2
SHANGHAI INST MICROSYS & INF,2
SLAYTON MICHAEL H,2
SWANSON PETER,2
MIZUGUCHI HIRONORI,2
JIANGSU POSTS & TELECOMM PLANNING & DESIGNING INST CO LTD,2
PEREZ DEL CARPIO DIEGO,2
WILLIAMS EDDIE HUGH,2
AEROBOTICS INC,2
JARVIS PRODUCTS,2
PUN SAMUEL YIN LUN,2
LOCKE DAVID,2
FOX PETER T,2
UNIV SOUTHERN TAIWAN SCI & TEC,2
VOORHEES WILLIAM,2
FUJIMOTO KATSUHITO,2
KOZITSKY VLADIMIR,2
PILKINGTON CHRISTOPHER,2
SCHEIDL STEFAN,2
ULC ROBOTICS INC,2
WEISER WILLIAM DAVID,2
MAYS JOSEPH P,2
JEONG SO-YOUNG,2
NARA EIICHI,2
NLINK AS,2
WIIG REX,2
TAMI INTELLIGENT TECHOLOGY BEIJING CO LTD,2
FRAUNHOFER GES ZUR FÖRDERUNG DER ANGEWANDTEN FORSCHUNG E V,2
KISHCHENKO ROMAN V,2
NCSOFT CORP,2
BEIJING MASS POWER TECHNOLOGY CO LTD,2
LEE CHENG-HSIEN,2
OHASHI JUN,2
INSIDESALES INC,2
ZHUHAI KINGSOFT NETWORK GAME TECHNOLOGY CO LTD,2
ZHEJIANG FAYNIN MACHINE TOOL MFG CO LTD,2
J & L GROUP INT LLC,2
BIDGELY INC,2
GLOBAL ANALYTICS INC,2
AMOUZOU SLLETE,2
GORILLA TECHNOLOGY INC,2
KURMANN MARKUS,2
SHANDONG SYNTHESIS ELECTRONIC TECHNOLOGY CO LTD,2
DAVIS DARRELL L,2
KIM BYUNG SOO,2
FERNANDES BRIAN,2
FRANCIS JR ANTHONY G,2
CHAO LAN-LIN,2
ENGIER JIM,2
PARK NOKAP,2
ALTKNECHT DAVID J,2
SAWADA SHINJI,2
EZZAT AHMED K,2
WEIFANG GOERTEK ELECTRONICS CO LTD,2
SHANXI ELECTRIC POWER RES INST,2
CHIANG CHING-TAI,2
HUANG REN-WEN,2
REN YUANHUA,2
NUSBAUM MARK E,2
NGAR YUEN KAN,2
HOSOM JOHN-PAUL,2
UNIV UTAH RES FOUND,2
UNIV MEIJI,2
PERAZZI FEDERICO,2
CAMUS MICKAEL,2
ASTI AUTOMATION S R L,2
WANG QINMEI,2
LOCOMOTIVE & CAR RES INST CARS,2
SHARP DAVID A,2
ANTONIUS VAN DE VEN JOHANNES THEODORUS,2
ASANTE SOLUTIONS INC,2
ROWLEY E DEREK,2
MALVAR HENRIQUE S,2
HERRMANN DOUGLAS K,2
HE JIANHUI,2
BEANCO TECHNOLOGY L L C,2
ZHU NING,2
POMMERENKE DAVID J,2
ULVAC CORP,2
CHUANG TSUNG-JEN,2
DONGGUAN HANYA IND AUTOMATION EQUIPMENT CO LTD,2
FERNANDEZ PAULO MALVAR,2
DIALOID CO LTD,2
MAEHARA SHINICHI,2
OUYANG CHEN-SEN,2
FRAZIER LEON A,2
MASCHKE MICHAEL,2
BERTELSEN LARRY,2
WEBEE LLC,2
GIBBS MASON,2
QUINN PILING LTD,2
BALAKRISHNAN SHOBANA,2
LANGENFELD CHRISTOPHER C,2
TAIWAN SECOM CO LTD,2
KWEICHOW MOUTAI CO LTD,2
CARROLL MARTIN D,2
BRICL IRENA,2
ENGEL ELIYAHU,2
MANN GIDEON,2
SHENYANG SOLIDTOOL CO LTD,2
GREENBURG JACOB,2
GUO MENG,2
RAJAKARUNANAYAKE YASANTHA N,2
FUZHOU KERNDY ELECTRONIC TECHNOLOGY CO LTD,2
MEERE CO INC,2
ZEISS CARL MEDITEC INC,2
ADACEL INC,2
LIANG ZHENGRONG,2
REINSBERG RENE,2
ZHONGSHAN VICTOR ELECTRONICS CO LTD,2
GILSON INC,2
YOON YEO CHAN,2
SCHWARTZ DROR,2
NEC SOFTWARE LTD,2
LEE HYO YOUNG,2
UNIV LIUPANSHUI NORMAL,2
THOMPSON NATHAN CHRISTOPHER,2
WANG LI-CHUN,2
OPOWER INC,2
GREEN MICHAEL C,2
COSATTO ERIC,2
KOZLENKO YEVGENIY,2
PASSARETTI CHRISTOPHER,2
LUOYANG INST SCI & TECH,2
MILLER MATTHEW L,2
LEE INJIK,2
WILLIAMSON ERIC,2
UNIV NAGASAKI NAT UNIV CORP,2
COMMERCIALISATION DES PRODUITS DE LA RECH APPLIQUEE SOCPRA SCIENCES ET GENIE S E C SOC D,2
NEWBERG FREDERIC,2
BASIT NAUMAN,2
SAREEN ASHISH,2
CHENG LILI,2
LI XIAOZHEN,2
WANG JAMES Z,2
SWENSON ORVEN,2
J T LABS LTD,2
SHENZHEN VITAL NEW MATERIAL COMPANGY LTD,2
JIANGXI ZHONGNENG ELECTRICAL SCIENCE & TECHNOLOGY CO LTD,2
WEISSBERGER SHMUEL,2
SAXENA ASHUTOSH,2
CHANG CHU-YIN,2
EPISTAR CORP,2
MONTI MATTHEW,2
REDBOX AUTOMATED RETAIL LLC,2
SUKHOMLINOV VADIM,2
INTERNAT ISLAMIC UNIVERSITY MALAYSIA,2
ROSSIJSKAJA AKADEMIJA NAUK UCHREZHDENIE ROSSIJSKOJ AKADEMII NAUK INST MASH IM A A BLAGONRAVOVA RAN,2
BALIJEPALLI VENKATA SITA KRISHNA MURTHY,2
ASSET RELIANCE INC,2
TIAN YIBIN,2
BEIJING TIMEWOLLIN SCIENCE & TECHNOLOGY DEV CO LTD,2
AMIRUDDIN MOHD DIN,2
KIKUCHI TAKESHI,2
LOGICAL IMAGES INC,2
ZHANG DONGFU,2
ZHANG NING,2
RICO DAN,2
SCR ENG LTD,2
MADHAVAN SETHU K,2
SASAGAWA YUKIHIRO,2
RAZZAK MUHAMMAD IMRAN,2
FORETECH ELEC APP JIANGSU CORP,2
BENGFORT BENJAMIN,2
MA YONGWEN,2
SRIVASTAVA SANJANA,2
SCOTT MATTHEW ROBERT,2
WEBER ROBERT EDWARD,2
SHENZHEN GUOHUA IDENTIFICATION TECHNOLOGY DEV CO LTD,2
LEE JANG HO,2
CEHELNIK THOMAS G,2
DAVIES JEFFREY P,2
STANLEY BRENT,2
BOOKMAN MARC,2
FUKUDA HISAYA,2
HART PETER E,2
SARONIKOS TRADING AND SERVICES UNIPESSOAL LDA,2
BRAVOBRAVA L L C,2
CHEN LI,2
ANVARI MEHRAN,2
SHENGJIE CRYOGENIC EQUIPMENT PLC,2
BAIDU USA LLC,2
CHIANG KUO-CHING,2
SHENZHEN RECMAN REEMAN INTELLIGENT EQUIPMENT CO LTD,2
VERSTEEG ROELOF J,2
ZHAO YONG,2
UNIV XI AN AERONAUTICAL,2
MORTADA MOHAMAD-ALI,2
HUNT GALEN,2
QIU WEIGEN,2
SHEN SHENG MEI,2
MOORE WILLIAM H,2
SHARMA VIBHU SAUJANYA,2
BEE ROBOTICS CORP,2
SHENZHEN SEG NAVIGATION TECH,2
MACDONALD MURRAY,2
GATZKE ALAN D,2
MORITA YASUYUKI,2
VISCOVERY PTE LTD,2
MORIOKA MIKIO,2
JOHNSON ANDREA R,2
SMETANIN EVGENY NIKOLAYEVICH,2
TAKEBE HIROAKI,2
LG UPLUS CORP,2
TIANJIN IRON & STEEL GROUP CO,2
KINOSHITA ROBERT A,2
DEAN URIAH C,2
MICO LATTA INC,2
RIECHEL PATRICK S,2
XIAO XIAOQIANG,2
LUKHAUB WALDEMAR,2
KANG HYUN GU,2
CUMBY CHAD,2
FEM INC,2
XUE FEI,2
SHANGHAI HENGJUN SCIENCE & TECHNOLOGY CO LTD,2
KONTSCHIEDER PETER,2
WANG CHAO,2
SINGH SWETTA,2
ZHANG DONG,2
ROTHER CARSTEN CURT ECKARD,2
VERMA ASHISH,2
DEISHER MICHAEL E,2
TIME FOR MEDICINE LTD,2
CN INST WATER RESOURCES & HYDR,2
DEKARSKE BENJAMIN,2
MINIMALLY INVASIVE DEVICES INC,2
NANCHANG CHUANGKANG TECHNOLOGY LTD,2
TANAKA DAISUKE,2
KUSH MATTHEW,2
MORRIS RICHARD GLENN,2
STILLER HEINZ-WERNER,2
ZHAO DECHAO,2
YOKOYAMA RYU,2
KOSTEPEN HAKAN,2
TANAKA HIROSHI,2
AUDIMAX LLC,2
MORAVEC HANS PETER,2
RHEINISCH WESTFÄLISCH TECH HOCHSCHULE AACHEN,2
BALIGA SHANKAR B,2
FOUCAULT SIMON,2
MADRIAGA MANUEL,2
ZHANG XIN GANG,2
DELUCIA ANTHONY P,2
JAMISON DALE E,2
DIACHENKO OLEKSANDR FEODOSIOVYCH,2
LI HONGWEI,2
NARASIMALU SRIKANTH,2
PARK HO SEONG,2
JIANGSU BAOYIN NC EQUIPMENT MFG CO LTD,2
UNIV JIAOTONG EAST CHINA,2
MOSHANO STEVE,2
MILOJEVIC DUSAN,2
SHENZHEN KINGTEAM PREC TECHNOLOGY CO LTD,2
LANE TERRY LYNN,2
WU NAI EN,2
HE YONGYONG,2
MORDKOVICH VIKTOR NAUMOVICH,2
INCE GOKHAN,2
SMITH PATRICK,2
DOEDING GERHARD,2
BARBOUR JESSE,2
COLVIN JR GLENN E,2
BASSEY EKPEDEME MFON,2
GHARPURE CHAITANYA,2
RAYDON CORP,2
MOHAMED SHARIFF ABDUL RASHID,2
ZHONG LIN,2
PRUESSNER MARIUS D,2
INTELLIGENT HOSPITAL SYSTEMS INC,2
SRIVASTAVA JAIDEEP,2
CORREIA JOHN J,2
JEON JE HUN,2
GARBORTESE HOLDINGS LLC,2
SCHMITZ BRIAN,2
ZLOTNICK AVIAD,2
CINO GIOVANNI,2
JEONG YOON JAE,2
LIU WEN,2
GIANNANDREA JOHN,2
SHANGHAI MITSUBISHI ELEVATOR,2
SPEAKREAD AS,2
WUHAN TRANSN INFORMATION TECHNOLOGY CO LTD,2
VIJAYARAGHAVAN RAVI,2
YAN FENG,2
FUTAIHUA IND SHENZHEN CO LTD,2
JEWETT MATTHEW R,2
SU WANG,2
CHENG SAI-KAI,2
SHI JIN,2
VINJAMURI RAMANA KUMAR,2
UEDA MICHIHITO,2
MILLMAN ALAN,2
TREES GREGORY A,2
ZHANG ZHONGYI,2
DUMAIS SUSAN T,2
DALIAN LIAN DA SCIENCE & TECHNOLOGY CO LTD,2
HOROWITZ MICHAEL,2
TRUGENBERGER CARLO,2
LEE SOO JONG,2
DAVIS DALE G,2
UNIV LANZHOU TECH,2
ITA INST TECNOLOGICO DE AERONAUTICA,2
SENGUPTA ARUN,2
WORRELL DEVON,2
LONG PHILIP MICHAEL,2
NORSK HYDRO AS,2
KLEAR MICHAEL,2
WEBER DOUGLAS JOHN,2
MCARDLE JAMES L,2
LIANG HSIEN-CHUAN,2
KUSH MATT,2
ALPINEREPLAY INC,2
AGT INTERNAT GMBH,2
ELECT & TELECOMM RESEARCH INST,2
LI CHI HO,2
LIANG NAN,2
KITSUKAWA TAKASHI,2
LIU MING-CHIEH,2
FLORIDA INST FOR HUMAN AND MACHINE COGNITION,2
RANJAN SOHAN RASHMI,2
MACINTOSH BRIAN T,2
CHANG RICK S,2
ZHOU YU,2
SHANDONG ELECTRIC POWER GROUP CORP ELECTRIC POWER SCIENCE RES INST,2
KUROKAWA FUJIO,2
WOLF JAMES S,2
ROBIN MICHAEL,2
RHUBOTTOM JASON F,2
SHADE HEATHER THOMPSON,2
YEPEZ RAFAEL,2
ASUSTEK CORP,2
HEATH III LESTER E,2
SCIENCE & TECHNOLOGY,2
TOSO KENNETH E,2
LONG ANDREW,2
O'CONNOR MARTHA TORREY,2
FURMAN JR GARY S,2
LIN LANG,2
LAARHOVEN LUUK VAN,2
PLATT GLENN,2
IKEDA HITOSHI,2
NORTH PERRY,2
MERLINI PATRICIA,2
ITOH MASAYA,2
IWAHASHI NAOTO,2
ANTEL USA INC,2
CHALK MARY BETH,2
SHANGHAI 8D WORLD NETWORK SCIENCE & TECHNOLOGY CO LTD,2
KANDERIAN SAMI,2
WANG SHEN-GE,2
SAKIYAMA DAISUKE,2
OWEN GREGORY H,2
HUTCHINSON BRIAN,2
WEBER FREDERICK V,2
HUTCHESON TIMOTHY,2
MOORE JENNIFER LAUREN,2
SCHUMAN JOEL S,2
O'NEILL GERALD,2
CHANGZHOU EXTRASENSORY INTELLIGENT EQUIPMENT CO LTD,2
WUXI SANGNIAN TECHNOLOGY CO LTD,2
WANG YIH-RU,2
GREENWAVE REALITY PTE LTD,2
YANG YANHUA,2
LIN STEPHEN S,2
MAEENPAEAE JOUNI,2
CHINA XD ELECTRIC CO LTD,2
MI ROBOTIC SOLUTIONS S A,2
POLARIS SENSOR TECHNOLOGIES INC,2
BODENDISTEL TIMOTHY G,2
PICCIGALLO MARCO,2
MILLER LARRY,2
SCHOLZ BERNHARD,2
TALPHA TECHNOLOGIES INC,2
KOBE STEEL LTD,2
SAXENA TRIPTI,2
KING ABDULAZIZ CITY FOR SCIENCE & TECHNOLOGY,2
MARKHAM THOMAS,2
GERE DAVID S,2
STATE GRID NINGXIA ELECTRIC POWER CO,2
HIRTH GREGORY FRANCIS,2
CRENOVATOR LAB SUZHOU CO LTD,2
STATIMATE SYSTEMS INC,2
EVOLLVE INC,2
WANG KUANSAN,2
JOSHI MANDAR S,2
WANG XUEYUN S,2
UNIV LONDON QUEEN MARY,2
SU KAM INTELLIGENT EDUCATION SYSTEMS INC,2
WAN JINQUAN,2
MINGGUANG JIAYI ELECTRIC CONTROL TECHNOLOGY CO LTD,2
GUANGZHOU QIYING MECHANICAL AND ELECTRICAL EQUIPMENT CO LTD,2
UNIV BRISTOL,2
EN TECHNOLOGIES CORP,2
ROSEN MELISSA,2
HOORY RON,2
ROBINSON JAMES B,2
LEBLANC WILFRID,2
IZHIKEVICH EUGENE,2
RATH MATTHIAS W,2
KAPLAN ALAN EDWARD,2
KIBRE NICK,2
WISE IO INC,2
LAVEE GAL,2
ADLER MARTIN D,2
KIM JEONG SE,2
XU ZHIQIANG,2
KOERNER MICHAEL,2
NAT ICT AUSTRALIA LTD,2
WATTS GRAHAM A,2
WINTER MARK,2
ROCHESTER INST TECH,2
SHON WOONG-HEE,2
THERMO CRS LTD,2
LEVI ITHAI,2
VEGA MICHAEL J,2
TSUTANO YUTAKA,2
ZHENGZHOU JINHUI COMP SYSTEM ENGINEERING CO LTD,2
RENNIE STEVEN J,2
JANAKIRAMAN JANANI,2
ZHANG ZENGVAN,2
LIU JIANMING,2
KANG JINFENG,2
NAT INST OF ADVANCED IND SCIEN,2
JOST UWE H,2
ARAI KANEHIDE,2
KOKUBO HIROAKI,2
LESCHENKO OLEH IVANOVYCH,2
TIVO INC,2
KHOSHNEVIS BEHROKH,2
KAWAGUCHI YUICHIRO,2
SANMEN VOCATIONAL SECONDARY SPECIALIZED SCHOOL,2
HAIBER UDO,2
BOYNE JEFFERY FRANKLIN,2
CHOI KWANGJIN,2
DOGNIN PIERRE,2
OBSHESTVO S OGRANICHENNOJ OTVETSTVENNOSTYU LAB ELANDIS,2
FLEISCHER NATHAN DION,2
HATO JUMPEI,2
SHAFIE SUHAIDI,2
OSTERMAN LEAH,2
JEFFREY STEFANIE S,2
DYNNESON DENNIS E,2
FERRANS JAMES C,2
KHARKIV POLYTECHNIC INST NAT TECHNICAL UNIV,2
INOUE KATSUMI,2
SFERLAZZO PIERO,2
APKUDO LLC,2
BAILEY ANTHONY,2
ALLAUZEN CYRIL GEORGES LUC,2
KIRO ROBOTICS S L,2
PECHANEK GERALD GEORGE,2
SANTOIANNI MARIO,2
LIU YAN,2
DASARADHI SRIKANTH,2
WILLSON C GRANT,2
VOCATIV LTD,2
SON YOUNG SUK,2
GLOBAL POWER TECHNOLOGY BEIJING CO LTD,2
SELTZER MICHAEL L,2
SCHNEIDER ERIC,2
BRYANT EDWARD A,2
DEL SOLAR CESAR,2
DONGFENG MOTOR CORP,2
WADA TOMOO,2
ZHENG CHENGYI,2
AMERICA INC TOYOTA MOTOR ENGINEERING & MFG NORTH,2
DRS SUSTAINMENT SYSTEMS INC,2
KUM YOUNG CO LTD,2
SUZHOU YUGUTOU ELECTRONIC TECHNOLOGY CO LTD,2
MASTERLINK CORP,2
ALTEK SEMICONDUCTOR CORP,2
THUBERT PASCAL,2
SARR DENNIS P,2
LIU NING,2
NIKOULINA VASSILINA,2
GUANGZHOU HUADUO NETWORK TECH,2
KESSNER AMIR,2
HANGZHOU ZETA TECHNOLOGY CO,2
LI SHIFANG,2
DELROCCO ANTHONY J,2
YAMABANA KIYOSHI,2
JULIAN CHRIS,2
PARROT CRYSTAL A,2
WILKINSON DAVID,2
DALY DANIEL,2
UNIV HEBEI,2
DOPPKE TALLEA,2
ZHANG YAN,2
SI TECH INFORMATION TECHNOLOGY,2
SINGER MICHAEL,2
ODF OPTRONICS LTD,2
CHANGZHOU JIEANDE ENERGY TECHNOLOGY CO LTD,2
SIMAAN NABIL,2
HTC CORP,2
JOHNSON STEVEN A,2
TOH KIAM MENG,2
CORETRONIC CORP,2
EB INFORMATION TECHNOLOGY LTD,2
BELL JOHN CURTIS,2
NANJING ELECTRIC POWER ENGINEERING DESIGN CO LTD,2
XI AN XIKE MONITORING AND CONTROL EQUIPMENT CO LTD,2
NAHLIUK MYKHAILO IVANOVYCH,2
YEARWOOD CLEBERT O'BRYAN RICARDO,2
FEDERAL NOE G BJUDZHETNOE OBRAZOVATEL NOE UCHREZHDENIE VYSSHEGO PROFESSIONAL NOGO OBRAZOVANIJA POVOL,2
FEMTOMETRIX INC,2
